,Actual_Temperature,Predicted_Temperature
46114,-11.077778,-9.926777
46115,-10.0,-7.8494244
46116,-10.0,-6.4792395
46117,-9.911111,-6.2707725
46118,-10.0,-6.2556543
46119,-10.0,-6.4876685
46120,-10.033334,-7.3405566
46121,-10.0,-7.0952344
46122,-10.0,-6.448312
46123,-9.983334,-6.0626955
46124,-10.0,-6.169214
46125,-9.444445,-6.182632
46126,-9.4777775,-5.6907425
46127,-10.0,-5.710511
46128,-10.0,-6.118694
46129,-9.95,-6.791872
46130,-8.888889,-6.660069
46131,-8.888889,-6.176291
46132,-8.888889,-5.5829363
46133,-8.888889,-6.3824434
46134,-8.888889,-6.4467616
46135,-8.7,-6.8187804
46136,-8.888889,-6.846199
46137,-7.777778,-7.4570174
46138,-7.6722217,-7.0198574
46139,-7.777778,-7.1244507
46140,-7.777778,-7.462798
46141,-8.783334,-6.8779125
46142,-8.888889,-6.87575
46143,-8.888889,-5.982754
46144,-7.883333,-5.56853
46145,-7.777778,-5.0969205
46146,-8.333333,-4.752795
46147,-7.8444443,-5.249654
46148,-7.777778,-4.9595957
46149,-7.777778,-4.744569
46150,-7.8111115,-4.852908
46151,-7.777778,-4.65955
46152,-8.333333,-4.2659683
46153,-8.283334,-5.051544
46154,-7.777778,-5.577842
46155,-7.777778,-4.991031
46156,-7.8111115,-4.7015247
46157,-7.777778,-4.9613523
46158,-7.2222223,-5.211432
46159,-6.1777773,-4.524479
46160,-4.9999995,-3.661335
46161,-4.9999995,-2.5491493
46162,-4.1499996,-2.3744524
46163,-3.8888881,-1.9429301
46164,-3.8888881,-1.8213065
46165,-4.877778,-1.6578001
46166,-6.111111,-2.3155198
46167,-6.111111,-3.5028324
46168,-6.127778,-3.7389104
46169,-6.111111,-2.8175678
46170,-6.111111,-2.5360951
46171,-6.733333,-2.852348
46172,-7.2222223,-3.7562635
46173,-7.777778,-4.229812
46174,-8.366667,-5.013977
46175,-8.888889,-5.513597
46176,-9.444445,-5.964038
46177,-9.55,-6.420839
46178,-11.111111,-6.6847134
46179,-12.222222,-7.244229
46180,-12.033334,-7.513004
46181,-12.777778,-7.6300154
46182,-11.111111,-7.975542
46183,-8.888889,-7.652984
46184,-7.2222223,-5.9282537
46185,-6.111111,-4.393585
46186,-5.033334,-3.4288037
46187,-4.9999995,-2.7833803
46188,-4.9999995,-2.6495268
46189,-5.9888897,-2.610926
46190,-7.777778,-3.380552
46191,-8.888889,-4.5803466
46192,-11.322222,-5.2381344
46193,-11.111111,-7.0444083
46194,-10.555555,-7.315751
46195,-8.955556,-7.1359935
46196,-7.777778,-5.811672
46197,-6.6666665,-5.0707703
46198,-6.733333,-4.231012
46199,-7.777778,-3.7178135
46200,-11.666667,-4.5627375
46201,-11.877778,-6.9607086
46202,-10.0,-7.3084846
46203,-8.888889,-6.189831
46204,-8.8,-5.460183
46205,-7.777778,-5.4949946
46206,-7.2222223,-4.309685
46207,-6.022222,-4.064345
46208,-4.9999995,-3.0172267
46209,-3.8888881,-2.1947389
46210,-2.844445,-1.6439201
46211,-2.2222228,-0.9890317
46212,-2.2222228,-0.43786347
46213,-1.1444438,-0.7343145
46214,-1.1111114,-0.46758088
46215,0.0,-0.5439734
46216,-1.0222223,0.5436165
46217,-1.1111114,-0.89868003
46218,-1.1111114,-0.3494287
46219,0.0,-0.54515994
46220,0.5555557,0.4866523
46221,0.0,2.2357295
46222,0.52222157,0.3780221
46223,1.1111114,2.2539122
46224,0.5555557,2.475413
46225,0.46666658,2.1097238
46226,1.1111114,2.0168428
46227,0.0,2.6034937
46228,0.016667057,0.3870676
46229,0.0,1.2297363
46230,0.0,0.10077499
46231,1.0222223,0.78268206
46232,1.1111114,3.2500265
46233,1.1111114,2.36989
46234,1.1277785,2.099972
46235,1.1111114,2.2636034
46236,1.1111114,1.866497
46237,1.0777773,2.2081993
46238,0.0,1.7935575
46239,-1.1111114,0.61251986
46240,-2.0166662,0.060571693
46241,-2.2222228,-0.66949695
46242,-2.7777767,-0.6405853
46243,-4.272223,-1.2804238
46244,-8.888889,-2.7902493
46245,-7.777778,-7.129144
46246,-7.5,-6.979687
46247,-9.444445,-5.9459066
46248,-10.555555,-8.588628
46249,-11.355556,-7.990174
46250,-12.777778,-7.5171447
46251,-12.222222,-7.6925416
46252,-12.394444,-8.121237
46253,-10.0,-7.8340874
46254,-7.777778,-6.56037
46255,-3.7499998,-5.2757564
46256,-1.1111114,-2.6311784
46257,0.0,-0.74672836
46258,-1.0055553,0.36231717
46259,0.0,-0.5082809
46260,-1.1111114,-0.29204512
46261,-0.9722229,-0.61212623
46262,0.0,-0.9336275
46263,0.0,-0.34376082
46264,0.0,0.012586756
46265,0.0,0.46571732
46266,0.5555557,-0.12056758
46267,0.6944442,1.920516
46268,1.6666671,1.8472177
46269,1.6666671,2.9732523
46270,1.7166665,3.0185072
46271,1.6666671,3.152182
46272,0.5555557,3.1218889
46273,-0.10555619,2.1240602
46274,-4.9999995,0.45903763
46275,-2.2222228,-2.0759482
46276,-0.9222218,-1.2628001
46277,1.1111114,-0.6173213
46278,2.7777767,2.5850532
46279,4.0277767,3.9586763
46280,4.9999995,5.627972
46281,4.9999995,6.280357
46282,6.077777,6.1725802
46283,6.111111,6.8698926
46284,7.777778,6.9472895
46285,5.2055564,9.058469
46286,2.2222228,6.485829
46287,1.1111114,2.7749693
46288,0.10555619,2.3353639
46289,-1.1111114,1.7197019
46290,-0.5555557,0.13871187
46291,-0.60555506,0.039121594
46292,-1.6666671,-0.027888807
46293,-1.1111114,-0.7109236
46294,-1.633333,-0.59436643
46295,-1.6666671,-0.78506255
46296,-1.6666671,-0.9011249
46297,-1.5944451,-0.59323686
46298,-2.2222228,-0.62966895
46299,-2.7777767,-0.9438908
46300,-2.844445,-1.3591709
46301,-2.2222228,-1.4241099
46302,-1.1111114,-0.9340745
46303,-0.06666639,-0.45118976
46304,0.0,0.40886536
46305,1.1111114,0.419859
46306,2.2222228,2.3838565
46307,2.2222228,3.363118
46308,2.2222228,3.9218526
46309,2.2722223,3.9575799
46310,2.2222228,3.8806136
46311,2.2222228,3.9865909
46312,2.3277771,3.9602015
46313,2.2222228,3.8240318
46314,1.1111114,3.7057583
46315,1.3555561,2.3950064
46316,1.6666671,2.8832943
46317,-10.555555,3.6524184
46318,-10.988889,-5.845196
46319,-11.111111,-7.665005
46320,-10.555555,-9.071484
46321,-12.311111,-10.113631
46322,-12.777778,-11.796239
46323,-12.777778,-11.401957
46324,-13.905556,-9.424368
46325,-12.777778,-14.310507
46326,-12.222222,-11.495376
46327,-11.077778,-12.617085
46328,-10.0,-12.66349
46329,-8.888889,-8.252323
46330,-7.727778,-8.091046
46331,-7.777778,-6.0343175
46332,-6.111111,-5.9060802
46333,-7.188889,-5.0950513
46334,-7.777778,-6.463153
46335,-7.777778,-7.571953
46336,-7.8666673,-7.5391707
46337,-7.777778,-7.9787107
46338,-8.888889,-6.9908657
46339,-9.305555,-9.355691
46340,-10.0,-10.282736
46341,1.1111114,-11.1925
46342,1.9611111,-0.27639905
46343,1.1111114,2.2039793
46344,1.6666671,2.443363
46345,1.2000005,3.254484
46346,1.1111114,2.9239187
46347,1.1111114,2.6954734
46348,1.2499999,2.752055
46349,1.1111114,2.3758302
46350,1.1111114,2.6868014
46351,1.2499999,2.5850313
46352,1.1111114,2.478362
46353,1.1111114,1.9420912
46354,1.1111114,2.0875251
46355,1.1111114,1.7238998
46356,0.0,1.7806875
46357,1.1277785,0.6043335
46358,1.1111114,1.3614484
46359,0.0,1.3718092
46360,1.1277785,-0.24313667
46361,1.1111114,2.0426326
46362,1.1111114,2.2187018
46363,0.6611119,2.595324
46364,0.5555557,1.8432662
46365,0.5555557,1.6957167
46366,0.60555506,1.7556188
46367,0.0,1.8137033
46368,-1.1111114,0.36571497
46369,-2.0333333,-0.56515306
46370,-2.7777767,-0.7742842
46371,-2.7777767,-0.80548984
46372,-3.6444454,-1.2525717
46373,-2.2222228,-1.7011216
46374,1.1111114,-0.6010884
46375,2.5555549,2.7513707
46376,3.8888881,4.162666
46377,3.8888881,5.506715
46378,4.566667,4.8749266
46379,6.111111,5.1121745
46380,3.8888881,7.132829
46381,2.6722224,4.7602367
46382,1.1111114,3.0362191
46383,-2.2222228,1.9435868
46384,-4.55,-1.6679714
46385,-3.8888881,-2.5904508
46386,-4.4444456,-2.2087328
46387,-4.722223,-2.3441205
46388,-4.9999995,-2.5807521
46389,-6.111111,-2.7120965
46390,-6.1500006,-3.3836243
46391,-7.777778,-3.3837879
46392,-7.2222223,-4.4452515
46393,-7.6222224,-4.6372447
46394,-8.888889,-4.85672
46395,-8.888889,-5.1560903
46396,-8.333333,-5.4074173
46397,-6.111111,-5.8082633
46398,-4.9999995,-4.7080317
46399,-2.933334,-3.9312677
46400,-1.1111114,-2.145385
46401,1.1111114,-0.85997784
46402,1.8611106,1.9071437
46403,2.2222228,3.5995915
46404,1.1111114,4.1371207
46405,0.8888895,2.6383584
46406,-1.1111114,2.2823162
46407,-2.2222228,-0.20922308
46408,-2.7055564,-1.1106018
46409,-4.9999995,-1.5689882
46410,-6.111111,-2.7333772
46411,-6.322223,-3.561226
46412,-7.2222223,-3.8289235
46413,-7.2222223,-4.421283
46414,-8.038889,-4.357405
46415,-8.333333,-5.289734
46416,-9.444445,-5.2988033
46417,-9.483334,-5.967445
46418,-10.0,-6.1345973
46419,-8.888889,-6.556874
46420,-7.8111115,-5.8333526
46421,-7.2222223,-5.144769
46422,-6.111111,-5.1126494
46423,-5.0888886,-3.954587
46424,-3.8888881,-3.05516
46425,-3.8888881,-2.2394805
46426,-2.1166666,-2.094293
46427,-2.2222228,-1.5652943
46428,-2.2222228,-1.5879475
46429,-2.0666673,-1.7672158
46430,-2.2222228,-1.5113913
46431,-2.2222228,-1.5621393
46432,-2.0666673,-1.5695218
46433,-2.2222228,-1.3532271
46434,-1.6666671,-1.3163296
46435,-0.5055564,-1.0476993
46436,0.5555557,-0.16769709
46437,1.6666671,1.5433089
46438,2.605556,2.8427415
46439,2.7777767,3.9460235
46440,2.2222228,3.9281826
46441,1.2666669,3.27908
46442,0.0,1.962362
46443,1.1111114,0.4046931
46444,2.1888888,2.9036517
46445,2.7777767,2.6387594
46446,2.7777767,3.9238281
46447,3.8888881,4.125303
46448,6.111111,5.4525084
46449,6.111111,7.652431
46450,5.8499994,7.614796
46451,6.111111,7.475845
46452,6.111111,7.448052
46453,5.033334,7.221939
46454,4.9999995,6.2689238
46455,7.2222223,6.228746
46456,4.9111104,8.669066
46457,4.9999995,5.5528474
46458,4.4444456,5.757363
46459,5.5888896,4.8163457
46460,4.4444456,6.1341434
46461,4.4444456,4.923086
46462,6.2499995,5.2745886
46463,5.5555553,7.6091356
46464,6.6666665,6.376485
46465,5.0888886,7.208887
46466,6.111111,5.846629
46467,3.8888881,7.200673
46468,4.1999993,4.791492
46469,7.777778,4.9998136
46470,7.777778,9.657427
46471,8.961112,9.255695
46472,9.999999,10.144642
46473,9.999999,10.839655
46474,10.12222,10.625371
46475,11.111111,10.802914
46476,9.999999,11.276176
46477,9.1,10.241826
46478,7.2222223,9.514399
46479,7.2222223,7.0764465
46480,5.227779,8.02101
46481,3.8888881,5.675135
46482,2.7777767,4.06697
46483,3.3333342,3.1169477
46484,2.2222228,4.0026765
46485,1.6666671,3.3730297
46486,2.3444443,2.8125494
46487,2.2222228,3.627561
46488,2.2222228,3.5159948
46489,2.7944438,3.7022245
46490,2.7777767,4.252837
46491,2.2222228,4.8264637
46492,2.7944438,3.716695
46493,3.8888881,3.9619324
46494,4.9999995,5.5236926
46495,7.0499997,6.500401
46496,7.777778,8.025694
46497,7.777778,8.9961605
46498,8.855556,8.466347
46499,7.777778,9.798887
46500,8.888889,8.377672
46501,7.9666657,8.797016
46502,7.2222223,8.265475
46503,3.8888881,7.1136713
46504,3.872221,3.544925
46505,2.7777767,4.6761637
46506,2.2222228,3.932307
46507,0.83333266,2.5196543
46508,1.1111114,1.4288194
46509,0.5555557,2.017779
46510,0.98888814,1.6471211
46511,1.1111114,2.2817826
46512,1.1111114,2.882275
46513,0.4499995,2.5502732
46514,0.0,1.8282291
46515,0.0,1.348869
46516,-0.033334114,0.8250635
46517,0.0,1.2640823
46518,1.1111114,1.1635519
46519,2.1722217,2.8299596
46520,2.7777767,2.7973208
46521,3.8888881,3.687559
46522,3.8555558,4.368789
46523,3.8888881,5.2437744
46524,3.8888881,5.059773
46525,3.872221,4.400416
46526,2.7777767,4.1012588
46527,2.2222228,2.616143
46528,2.1166666,2.636423
46529,0.0,2.7870502
46530,0.0,0.11651856
46531,-1.0055553,0.17725581
46532,-1.1111114,-0.7445171
46533,-1.6666671,-0.5151372
46534,-1.6999995,-0.78477377
46535,-3.3333342,-1.6205789
46536,-4.4444456,-3.9170105
46537,-4.3944445,-4.0587926
46538,-4.9999995,-2.8565423
46539,-4.9999995,-2.3812497
46540,-3.9055552,-2.509647
46541,-2.2222228,-2.1101544
46542,-1.1111114,-0.9466852
46543,0.033334114,-0.18031327
46544,1.1111114,2.7057955
46545,1.1111114,3.5016384
46546,1.0777773,1.6506127
46547,1.1111114,1.7316576
46548,0.0,2.4208221
46549,0.033334114,-0.1301723
46550,-1.1111114,0.92084575
46551,-1.1111114,-0.6144368
46552,-1.0611103,-0.39804834
46553,-1.1111114,-0.40990475
46554,-1.1111114,-0.6008603
46555,-0.4499995,-0.9337397
46556,0.0,-0.50187343
46557,0.5555557,-0.20859209
46558,1.6500001,0.6226305
46559,3.3333342,1.9994913
46560,4.4444456,3.76663
46561,4.7944446,4.479305
46562,7.2222223,5.0895324
46563,7.2222223,7.5234694
46564,7.2055554,7.625942
46565,4.9999995,7.348745
46566,3.8888881,5.6175766
46567,6.372223,5.1764183
46568,7.777778,7.566627
46569,11.111111,8.852185
46570,11.06111,13.276195
46571,11.111111,12.984753
46572,11.111111,11.950247
46573,11.144444,11.513957
46574,8.888889,11.757866
46575,7.777778,9.18229
46576,6.9277782,8.040981
46577,3.8888881,7.804247
46578,3.8888881,4.8722205
46579,1.3166662,4.564706
46580,0.5555557,2.5226142
46581,-10.555555,2.1012928
46582,-10.866667,-5.704418
46583,-11.666667,-9.569163
46584,-11.666667,-12.347979
46585,-12.016666,-12.437287
46586,-12.222222,-12.5171585
46587,-12.222222,-9.408772
46588,-12.655556,-10.333902
46589,-12.222222,-14.076467
46590,-12.222222,-10.750261
46591,-12.188889,-11.228532
46592,-12.222222,-10.894322
46593,-12.222222,-9.09679
46594,-12.133333,-8.741136
46595,-11.111111,-8.714997
46596,-11.111111,-7.7043805
46597,-10.122222,-8.025973
46598,-10.0,-7.285896
46599,-10.0,-7.163411
46600,-10.033334,-7.0744495
46601,-10.0,-7.158733
46602,-10.0,-7.030115
46603,-9.95,-6.8933587
46604,-10.0,-6.88731
46605,-10.0,-6.909045
46606,-10.416667,-6.9474883
46607,-10.555555,-7.339326
46608,-10.555555,-7.264832
46609,-10.538889,-7.243704
46610,-11.111111,-7.426668
46611,-11.111111,-7.846526
46612,-11.094444,-7.41499
46613,-11.111111,-7.50298
46614,-11.111111,-7.509032
46615,-11.094444,-7.5024204
46616,-11.111111,-7.8345933
46617,-11.111111,-7.71549
46618,-11.094444,-7.8911767
46619,-11.111111,-7.9263706
46620,-11.111111,-7.9149466
46621,-11.005555,-7.9958615
46622,-11.111111,-7.995583
46623,-10.0,-7.8141956
46624,-10.066667,-6.790188
46625,-10.0,-7.296951
46626,-10.555555,-7.534334
46627,-10.505555,-7.3718615
46628,-10.555555,-6.5925884
46629,-10.555555,-6.2218566
46630,-10.505555,-7.3500204
46631,-10.555555,-8.799829
46632,-11.111111,-9.790879
46633,-12.155556,-9.488511
46634,-12.222222,-10.458035
46635,-12.222222,-10.031144
46636,-12.205556,-9.207742
46637,-12.222222,-8.542913
46638,-11.111111,-8.247436
46639,-11.077778,-7.9643717
46640,-10.0,-7.6027493
46641,-10.0,-6.515828
46642,-9.983334,-6.670898
46643,-8.888889,-7.8449006
46644,-10.0,-7.5408044
46645,-9.877778,-9.283331
46646,-12.222222,-9.619273
46647,-13.888889,-11.061954
46648,-16.705555,-9.983096
46649,-17.777779,-10.852723
46650,-16.11111,-9.555627
46651,-16.894444,-6.107601
46652,-15.0,-9.233105
46653,-14.444445,-7.8858876
46654,-13.144444,-9.508854
46655,-12.777778,-8.67236
46656,-12.777778,-8.817778
46657,-12.1,-8.057252
46658,-12.222222,-7.712458
46659,-12.222222,-7.4950514
46660,-12.172222,-7.3323517
46661,-12.222222,-7.6939588
46662,-12.222222,-8.062051
46663,-11.094444,-7.9672894
46664,-11.111111,-7.237861
46665,-11.111111,-6.902921
46666,-11.005555,-7.6783333
46667,-11.111111,-7.0688477
46668,-11.111111,-7.6978407
46669,-10.033334,-8.219088
46670,-10.0,-8.27558
46671,-10.0,-8.010639
46672,-10.0,-7.848273
46673,-10.0,-8.206192
46674,-10.0,-6.819037
46675,-10.033334,-5.863581
46676,-10.0,-6.2064075
46677,-9.444445,-5.733902
46678,-9.444445,-5.944773
46679,-9.444445,-5.9924474
46680,-9.444445,-5.742138
46681,-9.427778,-5.665865
46682,-8.888889,-5.8717365
46683,-8.888889,-5.571959
46684,-8.922222,-5.4971027
46685,-7.777778,-5.590284
46686,-7.777778,-4.728739
46687,-7.288889,-4.8964744
46688,-7.2222223,-5.511691
46689,-7.2222223,-5.622444
46690,-7.066667,-6.343092
46691,-7.2222223,-6.347395
46692,-6.111111,-6.4883823
46693,-7.133333,-5.695047
46694,-7.777778,-6.3595147
46695,-10.0,-5.4886274
46696,-9.95,-7.4511137
46697,-11.111111,-6.923549
46698,-12.222222,-7.6640835
46699,-13.005555,-8.6446295
46700,-13.333333,-9.066908
46701,-15.0,-8.7627535
46702,-15.366667,-9.487972
46703,-17.222221,-9.9983635
46704,-17.222221,-11.016705
46705,-16.877777,-11.1581335
46706,-17.777779,-11.330244
46707,-20.0,-9.518474
46708,-18.51111,-13.794801
46709,-17.777779,-13.994656
46710,-16.11111,-10.105507
46711,-12.205556,-10.867582
46712,-11.111111,-12.273192
46713,-10.0,-10.595188
46714,-8.816667,-7.829418
46715,-8.888889,-7.130633
46716,-10.0,-7.752161
46717,-11.927778,-8.575451
46718,-12.777778,-9.992767
46719,-13.888889,-8.385068
46720,-17.294445,-13.857024
46721,-17.222221,-14.661172
46722,-17.222221,-12.524189
46723,-19.777779,-11.533441
46724,-20.0,-12.4519
46725,-19.444445,-12.910369
46726,-20.05,-12.886649
46727,-21.11111,-13.215067
46728,-20.555555,-13.708908
46729,-20.277779,-13.92735
46730,-21.11111,-13.745169
46731,-21.11111,-14.110021
46732,-20.783333,-13.938542
46733,-18.88889,-14.12363
46734,-16.11111,-13.105659
46735,-13.7,-11.497453
46736,-8.888889,-9.866792
46737,-7.777778,-6.195539
46738,-8.122222,-4.9337487
46739,-7.777778,-6.158726
46740,-7.777778,-6.6390853
46741,-10.922222,-6.3796144
46742,-12.222222,-8.26491
46743,-13.888889,-9.450933
46744,-13.905556,-10.429271
46745,-16.11111,-10.437395
46746,-16.11111,-9.439626
46747,-18.405556,-12.723682
46748,-17.777779,-13.377713
46749,-2.8944442,-10.491277
46750,-2.7555559,-5.8081164
46751,-3.4722228,-3.6742492
46752,-3.5444448,-1.8369746
46753,-4.422223,-1.7951432
46754,-5.1166673,-2.40091
46755,-4.077778,-2.717503
46756,-4.8333325,-2.0616305
46757,-3.9833329,-2.3435006
46758,-1.2055563,-2.0019343
46759,0.9500002,-0.62112385
46760,2.1055553,2.0781798
46761,3.7722223,3.1399946
46762,3.9388893,5.6342254
46763,4.9777784,5.590889
46764,4.422223,6.54824
46765,3.9722235,4.9074144
46766,2.7999995,5.352031
46767,2.2888892,4.3113484
46768,2.2666664,4.0569644
46769,2.2666664,3.476303
46770,1.7388892,3.4335427
46771,2.1611104,3.3156958
46772,1.761112,3.8319185
46773,2.2222228,3.4346962
46774,0.6944442,3.042266
46775,0.5555557,1.5986725
46776,-0.5555557,1.9205656
46777,-0.033334114,0.4300763
46778,0.0,0.6028011
46779,0.0,0.789463
46780,0.98888814,0.28823707
46781,1.1111114,2.2693505
46782,1.1111114,1.9902159
46783,1.0222223,2.3928928
46784,0.0,2.4550354
46785,1.1111114,0.12363241
46786,1.0777773,2.1727939
46787,2.2222228,2.1358337
46788,2.2222228,3.5231383
46789,2.1555545,3.5301638
46790,2.2222228,3.4030232
46791,2.2222228,3.6058571
46792,2.1555545,3.8063254
46793,2.2222228,3.78292
46794,1.6666671,4.3479166
46795,1.6000007,2.8864033
46796,1.1111114,3.004916
46797,1.1111114,2.7106009
46798,1.1833335,2.550483
46799,1.1111114,2.5841446
46800,1.1111114,2.8955774
46801,1.7388892,2.588291
46802,2.2222228,2.9915657
46803,2.2222228,3.3644552
46804,2.2055557,3.3693027
46805,2.2222228,3.3904548
46806,2.7777767,3.3576763
46807,2.7944438,3.9237657
46808,4.9999995,3.9175699
46809,6.111111,6.3512106
46810,7.0499997,7.598401
46811,7.2222223,8.525332
46812,6.111111,8.292417
46813,5.1055555,7.1604934
46814,2.7777767,5.9701877
46815,2.7777767,3.5993707
46816,2.4111106,3.8632307
46817,2.7777767,3.5493162
46818,2.2222228,4.1968627
46819,2.4833326,3.1545699
46820,3.3333342,3.534851
46821,3.8888881,4.6245513
46822,4.3777776,4.977394
46823,3.3333342,5.5382276
46824,3.8888881,4.343998
46825,4.4444456,4.803823
46826,2.7777767,5.5008154
46827,2.2222228,3.9031196
46828,3.0722225,3.1824918
46829,3.8888881,4.327526
46830,4.9999995,5.5294895
46831,5.9555554,5.9891653
46832,7.777778,7.2948456
46833,8.888889,9.639339
46834,8.683334,10.491464
46835,8.888889,9.472963
46836,8.888889,10.069842
46837,6.2000003,10.160478
46838,3.8888881,6.78226
46839,2.7777767,4.0750184
46840,2.4277778,3.7493594
46841,1.1111114,4.072868
46842,0.5555557,2.6828682
46843,0.2611117,2.0035937
46844,0.0,2.482985
46845,0.5555557,0.9925159
46846,0.13888846,1.6404469
46847,0.0,1.7534314
46848,-0.5555557,1.1790048
46849,-0.36666608,0.25063503
46850,0.0,0.032535717
46851,1.1111114,0.22430989
46852,2.0666673,2.501878
46853,2.7777767,3.3854952
46854,3.8888881,4.5274205
46855,4.9111104,5.1503344
46856,6.111111,5.9548693
46857,7.2222223,7.8764596
46858,7.172221,8.865934
46859,6.111111,8.27264
46860,6.111111,6.0692687
46861,5.2055564,6.730956
46862,3.8888881,5.8336153
46863,2.7777767,4.1823297
46864,2.23889,2.8503392
46865,2.2222228,2.9065692
46866,2.2222228,3.8608336
46867,1.7722214,3.397094
46868,1.6666671,2.5059602
46869,1.6666671,2.7263885
46870,1.6000007,2.556414
46871,1.6666671,2.4034946
46872,1.1111114,2.6314838
46873,0.4888893,1.9509583
46874,0.0,1.4681599
46875,0.0,0.6324339
46876,0.0,0.5566558
46877,0.0,0.6142491
46878,2.2222228,0.6760957
46879,3.7333326,3.8353474
46880,4.9999995,4.942739
46881,4.9999995,5.7502856
46882,4.0277767,6.18351
46883,3.8888881,4.430996
46884,2.7777767,4.2110095
46885,2.8500006,3.5873175
46886,1.1111114,3.4582434
46887,0.0,2.0305793
46888,1.0777773,0.16710474
46889,0.0,3.00191
46890,-0.5555557,0.59625757
46891,-0.4499995,-0.34860826
46892,-0.5555557,0.08705686
46893,-1.6666671,0.212413
46894,-1.4944445,-0.9614096
46895,-0.5555557,-0.6553373
46896,-1.1111114,0.4394805
46897,-0.6222221,-0.14244631
46898,-2.7777767,0.010938446
46899,-2.7777767,-1.1525435
46900,-2.8111107,-1.1851143
46901,-2.7777767,-1.1070808
46902,-1.1111114,-1.0357233
46903,1.044445,0.017958479
46904,2.2222228,2.9457202
46905,2.2222228,3.5498037
46906,2.3277771,3.5549803
46907,2.7777767,3.5466578
46908,2.2222228,3.447866
46909,1.1833335,2.7645645
46910,0.0,1.7918724
46911,0.0,0.33008686
46912,-1.0055553,0.79652345
46913,-1.1111114,0.18584137
46914,-1.1111114,0.14911313
46915,-2.1722217,-0.3152778
46916,-2.7777767,-1.2866638
46917,-3.8888881,-1.6340265
46918,-4.7777777,-2.8542795
46919,-4.9999995,-3.1311662
46920,-4.9999995,-4.5896587
46921,-4.844444,-4.4045496
46922,-4.9999995,-3.6085522
46923,-4.9999995,-2.486887
46924,-5.7500005,-2.582717
46925,-3.8888881,-3.5219076
46926,-2.7777767,-2.0529804
46927,-2.0833325,-1.3196888
46928,-1.1111114,-1.0919682
46929,0.0,0.47031456
46930,1.0222223,1.4163393
46931,0.0,2.7770224
46932,0.0,0.37774986
46933,0.0,0.54171246
46934,-1.1111114,0.08844578
46935,-2.2222228,-1.4399896
46936,-1.999999,-1.943905
46937,-2.7777767,-1.1484302
46938,-2.7777767,-1.126259
46939,-4.4444456,-1.6434749
46940,-4.9999995,-3.4727159
46941,-4.4444456,-3.701174
46942,-5.138888,-2.8116221
46943,-6.111111,-3.748745
46944,-5.5555553,-5.287913
46945,-5.816667,-5.0595484
46946,-3.8888881,-5.3383703
46947,-2.7777767,-2.3583298
46948,-2.8277779,-0.877596
46949,-2.7777767,-1.1645913
46950,-2.2222228,-1.4913558
46951,-0.15555553,-1.0729685
46952,0.0,0.82234085
46953,-1.1111114,0.46726263
46954,-1.0222223,-0.9091898
46955,-1.1111114,-0.85307926
46956,0.0,-0.6414003
46957,0.049999334,-0.15385203
46958,0.0,0.8199512
46959,0.0,-0.043805294
46960,0.10555619,0.17073432
46961,0.0,1.1875517
46962,0.0,0.322881
46963,-0.41666725,0.5548861
46964,-1.1111114,-0.0504482
46965,-1.6666671,-0.65824944
46966,-1.4777775,-0.84926754
46967,-1.6666671,-0.465182
46968,-1.6666671,-0.48700553
46969,-2.1166666,-0.62334794
46970,-2.2222228,-1.2798369
46971,-2.7777767,-1.3853655
46972,-3.6111112,-1.6130989
46973,-2.7777767,-1.9472605
46974,-2.2222228,-1.8932949
46975,-1.0611103,-1.1884624
46976,-1.1111114,-0.2113129
46977,-1.1111114,-0.24611504
46978,-0.8888895,-0.3823011
46979,0.0,-0.34245467
46980,0.0,0.100064896
46981,0.10555619,-0.16523567
46982,0.0,0.6766016
46983,0.0,-0.11554171
46984,0.13888846,-0.03983353
46985,-1.1111114,1.0346233
46986,-1.6666671,-0.6804317
46987,-3.283333,-0.73681456
46988,-4.4444456,-1.7667651
46989,-3.8888881,-2.2117462
46990,-3.8888881,-2.1076708
46991,-4.4444456,-1.9073019
46992,-4.4444456,-2.058389
46993,-3.5444448,-2.5230393
46994,-3.3333342,-1.8060927
46995,-2.7777767,-1.638243
46996,-2.0833325,-1.3680748
46997,-1.1111114,-1.1636255
46998,-1.1111114,-0.2904189
46999,0.08888914,-0.20065592
47000,1.1111114,1.5605296
47001,1.1111114,2.7290266
47002,2.3277771,2.5566456
47003,2.2222228,3.654828
47004,2.7777767,3.8505466
47005,2.4666674,4.5365043
47006,2.2222228,4.0009623
47007,2.2222228,3.247177
47008,2.2888892,3.4197896
47009,2.2222228,4.039499
47010,1.6666671,3.9399269
47011,2.9833333,2.8664892
47012,3.3333342,4.4696193
47013,1.6666671,4.8529487
47014,1.6833323,3.3803773
47015,1.6666671,3.3942223
47016,1.1111114,3.339762
47017,1.2000005,2.6958249
47018,0.0,2.904071
47019,0.0,0.8222231
47020,-0.016667057,0.4467728
47021,0.0,0.2617648
47022,2.2222228,0.34858432
47023,3.7833338,3.4946055
47024,6.111111,4.946104
47025,7.2222223,7.4187574
47026,8.872221,8.7952175
47027,8.888889,10.218176
47028,7.777778,10.081763
47029,7.288889,8.617952
47030,3.8888881,8.044324
47031,2.7777767,4.687231
47032,4.9833326,3.6047792
47033,3.8888881,6.3288
47034,3.8888881,5.1124783
47035,2.916667,5.2190537
47036,1.1111114,4.578176
